#    L    TT             EE             BB             TE             PP             TP             EP          
  2274   0.590599E+02   0.299739E+01   0.000000E+00  -0.498305E+01   0.950359E-09  -0.219666E-08  -0.221463E-07
  2275   0.590442E+02   0.298466E+01   0.000000E+00  -0.501179E+01   0.949573E-09  -0.449079E-08  -0.219230E-07
  2276   0.590311E+02   0.297163E+01   0.000000E+00  -0.503962E+01   0.948788E-09  -0.680507E-08  -0.216957E-07
  2277   0.590191E+02   0.295831E+01   0.000000E+00  -0.506648E+01   0.948004E-09  -0.913508E-08  -0.214645E-07
  2278   0.590091E+02   0.294471E+01   0.000000E+00  -0.509238E+01   0.947220E-09  -0.114764E-07  -0.212296E-07
  2279   0.590010E+02   0.293084E+01   0.000000E+00  -0.511734E+01   0.946438E-09  -0.138247E-07  -0.209911E-07
  2280   0.589950E+02   0.291669E+01   0.000000E+00  -0.514128E+01   0.945656E-09  -0.161755E-07  -0.207493E-07
  2281   0.589903E+02   0.290227E+01   0.000000E+00  -0.516416E+01   0.944876E-09  -0.185244E-07  -0.205042E-07
  2282   0.589870E+02   0.288760E+01   0.000000E+00  -0.518606E+01   0.944096E-09  -0.208670E-07  -0.202561E-07
  2283   0.589843E+02   0.287267E+01   0.000000E+00  -0.520699E+01   0.943317E-09  -0.231989E-07  -0.200050E-07
  2284   0.589838E+02   0.285749E+01   0.000000E+00  -0.522681E+01   0.942540E-09  -0.255158E-07  -0.197513E-07
  2285   0.589841E+02   0.284206E+01   0.000000E+00  -0.524562E+01   0.941763E-09  -0.278131E-07  -0.194950E-07
  2286   0.589858E+02   0.282640E+01   0.000000E+00  -0.526336E+01   0.940987E-09  -0.300865E-07  -0.192363E-07
  2287   0.589885E+02   0.281051E+01   0.000000E+00  -0.528010E+01   0.940211E-09  -0.323316E-07  -0.189754E-07
  2288   0.589920E+02   0.279439E+01   0.000000E+00  -0.529572E+01   0.939437E-09  -0.345439E-07  -0.187124E-07
  2289   0.589964E+02   0.277807E+01   0.000000E+00  -0.531030E+01   0.938664E-09  -0.367191E-07  -0.184475E-07
  2290   0.590018E+02   0.276154E+01   0.000000E+00  -0.532378E+01   0.937891E-09  -0.388528E-07  -0.181809E-07
  2291   0.590075E+02   0.274482E+01   0.000000E+00  -0.533625E+01   0.937120E-09  -0.409406E-07  -0.179127E-07
  2292   0.590142E+02   0.272791E+01   0.000000E+00  -0.534765E+01   0.936349E-09  -0.429780E-07  -0.176431E-07
  2293   0.590213E+02   0.271084E+01   0.000000E+00  -0.535792E+01   0.935580E-09  -0.449606E-07  -0.173723E-07
  2294   0.590287E+02   0.269359E+01   0.000000E+00  -0.536721E+01   0.934811E-09  -0.468841E-07  -0.171003E-07
  2295   0.590366E+02   0.267618E+01   0.000000E+00  -0.537533E+01   0.934043E-09  -0.487440E-07  -0.168275E-07
  2296   0.590443E+02   0.265863E+01   0.000000E+00  -0.538242E+01   0.933276E-09  -0.505359E-07  -0.165539E-07
  2297   0.590524E+02   0.264093E+01   0.000000E+00  -0.538843E+01   0.932510E-09  -0.522555E-07  -0.162798E-07
  2298   0.590604E+02   0.262308E+01   0.000000E+00  -0.539345E+01   0.931744E-09  -0.538983E-07  -0.160052E-07
  2299   0.590690E+02   0.260511E+01   0.000000E+00  -0.539734E+01   0.930980E-09  -0.554599E-07  -0.157304E-07
  2300   0.590767E+02   0.258702E+01   0.000000E+00  -0.540012E+01   0.930216E-09  -0.569359E-07  -0.154554E-07
  2301   0.590844E+02   0.256880E+01   0.000000E+00  -0.540194E+01   0.929454E-09  -0.583234E-07  -0.151806E-07
  2302   0.590922E+02   0.255048E+01   0.000000E+00  -0.540258E+01   0.928692E-09  -0.596255E-07  -0.149058E-07
  2303   0.590985E+02   0.253206E+01   0.000000E+00  -0.540227E+01   0.927931E-09  -0.608467E-07  -0.146310E-07
  2304   0.591057E+02   0.251354E+01   0.000000E+00  -0.540079E+01   0.927171E-09  -0.619916E-07  -0.143563E-07
  2305   0.591115E+02   0.249493E+01   0.000000E+00  -0.539829E+01   0.926412E-09  -0.630647E-07  -0.140816E-07
  2306   0.591169E+02   0.247624E+01   0.000000E+00  -0.539469E+01   0.925654E-09  -0.640708E-07  -0.138069E-07
  2307   0.591219E+02   0.245748E+01   0.000000E+00  -0.539000E+01   0.924896E-09  -0.650142E-07  -0.135322E-07
  2308   0.591258E+02   0.243865E+01   0.000000E+00  -0.538422E+01   0.924140E-09  -0.658996E-07  -0.132574E-07
  2309   0.591286E+02   0.241975E+01   0.000000E+00  -0.537734E+01   0.923384E-09  -0.667315E-07  -0.129826E-07
  2310   0.591312E+02   0.240080E+01   0.000000E+00  -0.536944E+01   0.922629E-09  -0.675146E-07  -0.127078E-07
  2311   0.591328E+02   0.238180E+01   0.000000E+00  -0.536046E+01   0.921876E-09  -0.682533E-07  -0.124329E-07
  2312   0.591329E+02   0.236276E+01   0.000000E+00  -0.535032E+01   0.921123E-09  -0.689523E-07  -0.121579E-07
  2313   0.591321E+02   0.234369E+01   0.000000E+00  -0.533916E+01   0.920371E-09  -0.696161E-07  -0.118829E-07
  2314   0.591306E+02   0.232459E+01   0.000000E+00  -0.532699E+01   0.919619E-09  -0.702492E-07  -0.116077E-07
  2315   0.591277E+02   0.230547E+01   0.000000E+00  -0.531366E+01   0.918869E-09  -0.708563E-07  -0.113323E-07
  2316   0.591233E+02   0.228634E+01   0.000000E+00  -0.529933E+01   0.918119E-09  -0.714420E-07  -0.110569E-07
  2317   0.591177E+02   0.226720E+01   0.000000E+00  -0.528391E+01   0.917370E-09  -0.720107E-07  -0.107813E-07
  2318   0.591109E+02   0.224806E+01   0.000000E+00  -0.526742E+01   0.916623E-09  -0.725670E-07  -0.105055E-07
  2319   0.591021E+02   0.222893E+01   0.000000E+00  -0.524992E+01   0.915876E-09  -0.731156E-07  -0.102295E-07
  2320   0.590922E+02   0.220981E+01   0.000000E+00  -0.523141E+01   0.915130E-09  -0.736610E-07  -0.995334E-08
  2321   0.590805E+02   0.219070E+01   0.000000E+00  -0.521184E+01   0.914384E-09  -0.742077E-07  -0.967695E-08
  2322   0.590670E+02   0.217163E+01   0.000000E+00  -0.519126E+01   0.913640E-09  -0.747604E-07  -0.940034E-08
  2323   0.590526E+02   0.215259E+01   0.000000E+00  -0.516968E+01   0.912896E-09  -0.753235E-07  -0.912348E-08
  2324   0.590358E+02   0.213359E+01   0.000000E+00  -0.514710E+01   0.912154E-09  -0.759017E-07  -0.884636E-08
  2325   0.590175E+02   0.211464E+01   0.000000E+00  -0.512360E+01   0.911412E-09  -0.764995E-07  -0.856897E-08
  2326   0.589969E+02   0.209576E+01   0.000000E+00  -0.509911E+01   0.910670E-09  -0.771215E-07  -0.829130E-08
  2327   0.589749E+02   0.207694E+01   0.000000E+00  -0.507362E+01   0.909930E-09  -0.777723E-07  -0.801332E-08
  2328   0.589507E+02   0.205821E+01   0.000000E+00  -0.504729E+01   0.909191E-09  -0.784564E-07  -0.773503E-08
  2329   0.589252E+02   0.203955E+01   0.000000E+00  -0.502004E+01   0.908453E-09  -0.791784E-07  -0.745640E-08
  2330   0.588970E+02   0.202098E+01   0.000000E+00  -0.499187E+01   0.907715E-09  -0.799428E-07  -0.717743E-08
  2331   0.588669E+02   0.200251E+01   0.000000E+00  -0.496287E+01   0.906978E-09  -0.807543E-07  -0.689810E-08
  2332   0.588348E+02   0.198414E+01   0.000000E+00  -0.493295E+01   0.906242E-09  -0.816174E-07  -0.661839E-08
  2333   0.588010E+02   0.196587E+01   0.000000E+00  -0.490220E+01   0.905507E-09  -0.825366E-07  -0.633830E-08
  2334   0.587646E+02   0.194771E+01   0.000000E+00  -0.487061E+01   0.904773E-09  -0.835166E-07  -0.605780E-08
  2335   0.587258E+02   0.192967E+01   0.000000E+00  -0.483818E+01   0.904039E-09  -0.845619E-07  -0.577688E-08
  2336   0.586846E+02   0.191175E+01   0.000000E+00  -0.480500E+01   0.903307E-09  -0.856770E-07  -0.549553E-08
  2337   0.586418E+02   0.189397E+01   0.000000E+00  -0.477105E+01   0.902575E-09  -0.868666E-07  -0.521373E-08
  2338   0.585961E+02   0.187631E+01   0.000000E+00  -0.473628E+01   0.901844E-09  -0.881352E-07  -0.493147E-08
  2339   0.585481E+02   0.185880E+01   0.000000E+00  -0.470083E+01   0.901114E-09  -0.894874E-07  -0.464874E-08
  2340   0.584980E+02   0.184144E+01   0.000000E+00  -0.466469E+01   0.900384E-09  -0.909277E-07  -0.436551E-08
  2341   0.584450E+02   0.182423E+01   0.000000E+00  -0.462781E+01   0.899656E-09  -0.924607E-07  -0.408177E-08
  2342   0.583901E+02   0.180717E+01   0.000000E+00  -0.459024E+01   0.898928E-09  -0.940909E-07  -0.379752E-08
  2343   0.583324E+02   0.179029E+01   0.000000E+00  -0.455208E+01   0.898201E-09  -0.958231E-07  -0.351273E-08
  2344   0.582721E+02   0.177357E+01   0.000000E+00  -0.451331E+01   0.897475E-09  -0.976616E-07  -0.322739E-08
  2345   0.582093E+02   0.175704E+01   0.000000E+00  -0.447387E+01   0.896750E-09  -0.996111E-07  -0.294149E-08
  2346   0.581446E+02   0.174067E+01   0.000000E+00  -0.443391E+01   0.896026E-09  -0.101676E-06  -0.265501E-08
  2347   0.580768E+02   0.172448E+01   0.000000E+00  -0.439335E+01   0.895302E-09  -0.103861E-06  -0.236793E-08
  2348   0.580065E+02   0.170848E+01   0.000000E+00  -0.435228E+01   0.894580E-09  -0.106171E-06  -0.208025E-08
  2349   0.579332E+02   0.169268E+01   0.000000E+00  -0.431068E+01   0.893858E-09  -0.108610E-06  -0.179194E-08
  2350   0.578576E+02   0.167707E+01   0.000000E+00  -0.426864E+01   0.893137E-09  -0.111183E-06  -0.150300E-08
  2351   0.577798E+02   0.166166E+01   0.000000E+00  -0.422608E+01   0.892416E-09  -0.113893E-06  -0.121343E-08
  2352   0.576990E+02   0.164645E+01   0.000000E+00  -0.418314E+01   0.891697E-09  -0.116735E-06  -0.923374E-09
  2353   0.576154E+02   0.163146E+01   0.000000E+00  -0.413973E+01   0.890978E-09  -0.119703E-06  -0.632993E-09
  2354   0.575289E+02   0.161668E+01   0.000000E+00  -0.409600E+01   0.890260E-09  -0.122792E-06  -0.342449E-09
  2355   0.574404E+02   0.160212E+01   0.000000E+00  -0.405177E+01   0.889543E-09  -0.125996E-06  -0.519040E-10
  2356   0.573484E+02   0.158779E+01   0.000000E+00  -0.400720E+01   0.888827E-09  -0.129309E-06   0.238479E-09
  2357   0.572543E+02   0.157370E+01   0.000000E+00  -0.396233E+01   0.888111E-09  -0.132724E-06   0.528537E-09
  2358   0.571568E+02   0.155984E+01   0.000000E+00  -0.391709E+01   0.887397E-09  -0.136236E-06   0.818107E-09
  2359   0.570574E+02   0.154621E+01   0.000000E+00  -0.387153E+01   0.886683E-09  -0.139839E-06   0.110703E-08
  2360   0.569547E+02   0.153283E+01   0.000000E+00  -0.382557E+01   0.885970E-09  -0.143528E-06   0.139513E-08
  2361   0.568493E+02   0.151969E+01   0.000000E+00  -0.377943E+01   0.885258E-09  -0.147295E-06   0.168226E-08
  2362   0.567407E+02   0.150680E+01   0.000000E+00  -0.373293E+01   0.884546E-09  -0.151135E-06   0.196825E-08
  2363   0.566295E+02   0.149416E+01   0.000000E+00  -0.368622E+01   0.883836E-09  -0.155043E-06   0.225294E-08
  2364   0.565151E+02   0.148177E+01   0.000000E+00  -0.363922E+01   0.883126E-09  -0.159012E-06   0.253617E-08
  2365   0.563983E+02   0.146964E+01   0.000000E+00  -0.359205E+01   0.882417E-09  -0.163037E-06   0.281776E-08
  2366   0.562791E+02   0.145777E+01   0.000000E+00  -0.354463E+01   0.881708E-09  -0.167111E-06   0.309757E-08
  2367   0.561560E+02   0.144615E+01   0.000000E+00  -0.349703E+01   0.881001E-09  -0.171229E-06   0.337543E-08
  2368   0.560306E+02   0.143480E+01   0.000000E+00  -0.344924E+01   0.880294E-09  -0.175384E-06   0.365116E-08
  2369   0.559029E+02   0.142372E+01   0.000000E+00  -0.340138E+01   0.879588E-09  -0.179571E-06   0.392463E-08
  2370   0.557715E+02   0.141291E+01   0.000000E+00  -0.335330E+01   0.878883E-09  -0.183783E-06   0.419564E-08
  2371   0.556379E+02   0.140237E+01   0.000000E+00  -0.330514E+01   0.878179E-09  -0.188016E-06   0.446406E-08
  2372   0.555013E+02   0.139210E+01   0.000000E+00  -0.325688E+01   0.877476E-09  -0.192263E-06   0.472971E-08
  2373   0.553626E+02   0.138210E+01   0.000000E+00  -0.320859E+01   0.876773E-09  -0.196517E-06   0.499243E-08
  2374   0.552203E+02   0.137238E+01   0.000000E+00  -0.316025E+01   0.876071E-09  -0.200774E-06   0.525205E-08
  2375   0.550760E+02   0.136293E+01   0.000000E+00  -0.311186E+01   0.875370E-09  -0.205026E-06   0.550843E-08
  2376   0.549289E+02   0.135376E+01   0.000000E+00  -0.306347E+01   0.874670E-09  -0.209269E-06   0.576138E-08
  2377   0.547782E+02   0.134487E+01   0.000000E+00  -0.301508E+01   0.873970E-09  -0.213496E-06   0.601075E-08
  2378   0.546257E+02   0.133626E+01   0.000000E+00  -0.296671E+01   0.873271E-09  -0.217702E-06   0.625638E-08
  2379   0.544705E+02   0.132792E+01   0.000000E+00  -0.291840E+01   0.872573E-09  -0.221880E-06   0.649810E-08
  2380   0.543134E+02   0.131987E+01   0.000000E+00  -0.287017E+01   0.871876E-09  -0.226024E-06   0.673576E-08
  2381   0.541529E+02   0.131208E+01   0.000000E+00  -0.282203E+01   0.871179E-09  -0.230129E-06   0.696918E-08
  2382   0.539899E+02   0.130458E+01   0.000000E+00  -0.277400E+01   0.870484E-09  -0.234189E-06   0.719821E-08
  2383   0.538244E+02   0.129735E+01   0.000000E+00  -0.272609E+01   0.869789E-09  -0.238198E-06   0.742268E-08
  2384   0.536565E+02   0.129041E+01   0.000000E+00  -0.267833E+01   0.869095E-09  -0.242149E-06   0.764243E-08
  2385   0.534868E+02   0.128373E+01   0.000000E+00  -0.263073E+01   0.868401E-09  -0.246037E-06   0.785729E-08
  2386   0.533140E+02   0.127733E+01   0.000000E+00  -0.258332E+01   0.867709E-09  -0.249856E-06   0.806711E-08
  2387   0.531388E+02   0.127120E+01   0.000000E+00  -0.253613E+01   0.867017E-09  -0.253600E-06   0.827173E-08
  2388   0.529621E+02   0.126534E+01   0.000000E+00  -0.248917E+01   0.866326E-09  -0.257263E-06   0.847097E-08
  2389   0.527830E+02   0.125976E+01   0.000000E+00  -0.244247E+01   0.865636E-09  -0.260840E-06   0.866467E-08
  2390   0.526010E+02   0.125444E+01   0.000000E+00  -0.239604E+01   0.864946E-09  -0.264324E-06   0.885268E-08
  2391   0.524175E+02   0.124939E+01   0.000000E+00  -0.234991E+01   0.864258E-09  -0.267708E-06   0.903483E-08
  2392   0.522325E+02   0.124462E+01   0.000000E+00  -0.230410E+01   0.863570E-09  -0.270989E-06   0.921096E-08
  2393   0.520447E+02   0.124010E+01   0.000000E+00  -0.225863E+01   0.862882E-09  -0.274159E-06   0.938090E-08
  2394   0.518555E+02   0.123584E+01   0.000000E+00  -0.221351E+01   0.862196E-09  -0.277212E-06   0.954450E-08
  2395   0.516642E+02   0.123184E+01   0.000000E+00  -0.216876E+01   0.861510E-09  -0.280143E-06   0.970158E-08
  2396   0.514717E+02   0.122809E+01   0.000000E+00  -0.212441E+01   0.860825E-09  -0.282946E-06   0.985199E-08
  2397   0.512771E+02   0.122460E+01   0.000000E+00  -0.208046E+01   0.860141E-09  -0.285614E-06   0.999557E-08
  2398   0.510806E+02   0.122136E+01   0.000000E+00  -0.203694E+01   0.859458E-09  -0.288142E-06   0.101321E-07
  2399   0.508829E+02   0.121836E+01   0.000000E+00  -0.199387E+01   0.858775E-09  -0.290525E-06   0.102616E-07
  2400   0.506834E+02   0.121560E+01   0.000000E+00  -0.195125E+01   0.858093E-09  -0.292755E-06   0.103836E-07
  2401   0.504820E+02   0.121307E+01   0.000000E+00  -0.190912E+01   0.857412E-09  -0.294828E-06   0.104983E-07
  2402   0.502802E+02   0.121078E+01   0.000000E+00  -0.186748E+01   0.856732E-09  -0.296745E-06   0.106056E-07
  2403   0.500758E+02   0.120872E+01   0.000000E+00  -0.182636E+01   0.856052E-09  -0.298508E-06   0.107058E-07
  2404   0.498710E+02   0.120690E+01   0.000000E+00  -0.178576E+01   0.855374E-09  -0.300119E-06   0.107990E-07
  2405   0.496643E+02   0.120532E+01   0.000000E+00  -0.174569E+01   0.854696E-09  -0.301578E-06   0.108855E-07
  2406   0.494564E+02   0.120397E+01   0.000000E+00  -0.170618E+01   0.854018E-09  -0.302889E-06   0.109652E-07
  2407   0.492474E+02   0.120285E+01   0.000000E+00  -0.166722E+01   0.853342E-09  -0.304052E-06   0.110386E-07
  2408   0.490364E+02   0.120196E+01   0.000000E+00  -0.162883E+01   0.852666E-09  -0.305069E-06   0.111056E-07
  2409   0.488249E+02   0.120130E+01   0.000000E+00  -0.159102E+01   0.851991E-09  -0.305943E-06   0.111665E-07
  2410   0.486115E+02   0.120087E+01   0.000000E+00  -0.155381E+01   0.851316E-09  -0.306675E-06   0.112215E-07
  2411   0.483976E+02   0.120066E+01   0.000000E+00  -0.151720E+01   0.850643E-09  -0.307267E-06   0.112706E-07
  2412   0.481817E+02   0.120067E+01   0.000000E+00  -0.148121E+01   0.849970E-09  -0.307720E-06   0.113142E-07
  2413   0.479653E+02   0.120091E+01   0.000000E+00  -0.144583E+01   0.849298E-09  -0.308037E-06   0.113524E-07
  2414   0.477476E+02   0.120135E+01   0.000000E+00  -0.141110E+01   0.848626E-09  -0.308219E-06   0.113852E-07
  2415   0.475286E+02   0.120202E+01   0.000000E+00  -0.137701E+01   0.847956E-09  -0.308267E-06   0.114130E-07
  2416   0.473090E+02   0.120290E+01   0.000000E+00  -0.134357E+01   0.847286E-09  -0.308185E-06   0.114359E-07
  2417   0.470882E+02   0.120400E+01   0.000000E+00  -0.131080E+01   0.846617E-09  -0.307973E-06   0.114540E-07
  2418   0.468667E+02   0.120529E+01   0.000000E+00  -0.127871E+01   0.845948E-09  -0.307633E-06   0.114675E-07
  2419   0.466439E+02   0.120680E+01   0.000000E+00  -0.124729E+01   0.845281E-09  -0.307167E-06   0.114766E-07
  2420   0.464212E+02   0.120850E+01   0.000000E+00  -0.121658E+01   0.844614E-09  -0.306577E-06   0.114815E-07
  2421   0.461972E+02   0.121040E+01   0.000000E+00  -0.118655E+01   0.843948E-09  -0.305864E-06   0.114823E-07
  2422   0.459725E+02   0.121249E+01   0.000000E+00  -0.115724E+01   0.843282E-09  -0.305031E-06   0.114792E-07
  2423   0.457479E+02   0.121477E+01   0.000000E+00  -0.112863E+01   0.842617E-09  -0.304079E-06   0.114724E-07
  2424   0.455218E+02   0.121724E+01   0.000000E+00  -0.110074E+01   0.841953E-09  -0.303010E-06   0.114620E-07
  2425   0.452959E+02   0.121989E+01   0.000000E+00  -0.107358E+01   0.841290E-09  -0.301825E-06   0.114482E-07
  2426   0.450692E+02   0.122271E+01   0.000000E+00  -0.104714E+01   0.840628E-09  -0.300527E-06   0.114313E-07
  2427   0.448418E+02   0.122570E+01   0.000000E+00  -0.102143E+01   0.839966E-09  -0.299117E-06   0.114112E-07
  2428   0.446145E+02   0.122886E+01   0.000000E+00  -0.996461E+00   0.839305E-09  -0.297598E-06   0.113883E-07
  2429   0.443871E+02   0.123219E+01   0.000000E+00  -0.972232E+00   0.838644E-09  -0.295970E-06   0.113627E-07
  2430   0.441591E+02   0.123566E+01   0.000000E+00  -0.948738E+00   0.837985E-09  -0.294235E-06   0.113346E-07
  2431   0.439309E+02   0.123929E+01   0.000000E+00  -0.926000E+00   0.837326E-09  -0.292396E-06   0.113041E-07
  2432   0.437028E+02   0.124307E+01   0.000000E+00  -0.904008E+00   0.836668E-09  -0.290454E-06   0.112715E-07
  2433   0.434746E+02   0.124699E+01   0.000000E+00  -0.882771E+00   0.836010E-09  -0.288411E-06   0.112368E-07
  2434   0.432471E+02   0.125104E+01   0.000000E+00  -0.862286E+00   0.835353E-09  -0.286268E-06   0.112002E-07
  2435   0.430187E+02   0.125523E+01   0.000000E+00  -0.842553E+00   0.834697E-09  -0.284028E-06   0.111620E-07
  2436   0.427910E+02   0.125955E+01   0.000000E+00  -0.823577E+00   0.834042E-09  -0.281692E-06   0.111223E-07
  2437   0.425632E+02   0.126397E+01   0.000000E+00  -0.805358E+00   0.833387E-09  -0.279262E-06   0.110813E-07
  2438   0.423361E+02   0.126852E+01   0.000000E+00  -0.787887E+00   0.832734E-09  -0.276740E-06   0.110391E-07
  2439   0.421088E+02   0.127317E+01   0.000000E+00  -0.771171E+00   0.832080E-09  -0.274127E-06   0.109958E-07
  2440   0.418821E+02   0.127792E+01   0.000000E+00  -0.755209E+00   0.831428E-09  -0.271426E-06   0.109518E-07
  2441   0.416560E+02   0.128277E+01   0.000000E+00  -0.739999E+00   0.830776E-09  -0.268638E-06   0.109071E-07
  2442   0.414305E+02   0.128771E+01   0.000000E+00  -0.725533E+00   0.830125E-09  -0.265764E-06   0.108620E-07
  2443   0.412047E+02   0.129272E+01   0.000000E+00  -0.711810E+00   0.829475E-09  -0.262808E-06   0.108165E-07
  2444   0.409803E+02   0.129781E+01   0.000000E+00  -0.698828E+00   0.828825E-09  -0.259769E-06   0.107709E-07
  2445   0.407572E+02   0.130298E+01   0.000000E+00  -0.686588E+00   0.828176E-09  -0.256651E-06   0.107254E-07
  2446   0.405338E+02   0.130820E+01   0.000000E+00  -0.675072E+00   0.827528E-09  -0.253455E-06   0.106800E-07
  2447   0.403124E+02   0.131348E+01   0.000000E+00  -0.664294E+00   0.826881E-09  -0.250182E-06   0.106350E-07
  2448   0.400915E+02   0.131881E+01   0.000000E+00  -0.654232E+00   0.826234E-09  -0.246835E-06   0.105906E-07
  2449   0.398711E+02   0.132418E+01   0.000000E+00  -0.644892E+00   0.825588E-09  -0.243416E-06   0.105469E-07
  2450   0.396526E+02   0.132959E+01   0.000000E+00  -0.636257E+00   0.824943E-09  -0.239925E-06   0.105040E-07
  2451   0.394346E+02   0.133502E+01   0.000000E+00  -0.628328E+00   0.824298E-09  -0.236366E-06   0.104622E-07
  2452   0.392184E+02   0.134047E+01   0.000000E+00  -0.621097E+00   0.823654E-09  -0.232744E-06   0.104216E-07
